Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,Fuel_Type,Transmission,Engine,VIN,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type,Model_Family,Vehicle_Age,Is_Hybrid,Region,MPG_City,MPG_Highway,MPG_Combined,Engine_Displacement_L,Engine_Cylinders,Price_Per_Mile,Has_Ratings
2020,Honda,Pilot Touring 8-Passenger,Used,34995.0,3.9,841,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H9XLB057349,53397.0,4.6,4.5,4.2,4.1,4.5,4.1,WI,Dealer,Pilot,3,False,Midwest,19.0,26.0,22.5,3.5,6.0,0.6553738974099669,True
2019,Honda,Pilot EX-L,Used,27795.0,3.9,841,Crystal Black Pearl,Gray,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55KB035352,81013.0,4.8,4.7,4.7,4.6,4.7,4.8,WI,Dealer,Pilot,4,False,Midwest,18.0,26.0,22.0,3.5,6.0,0.34309308382605264,True
2018,Honda,Clarity Plug-In Hybrid Touring,Used,24977.0,4.9,7330,Black,–,Front-wheel Drive,Hybrid,Variable,Gas/Electric I-4 1.5 L/91,JHMZC5F38JC010920,38698.0,4.8,4.7,4.6,4.6,4.4,4.7,IL,Dealer,Other,5,True,Midwest,0.0,0.0,0.0,1.5,4.0,0.645433872551553,True
2020,Honda,Fit LX,Used,19998.0,4.7,8,Blue,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC,3HGGK5H42LM705303,44458.0,4.7,4.6,4.7,4.8,4.5,4.8,WI,Dealer,Fit,3,False,Midwest,33.0,40.0,36.5,1.5,4.0,0.44981780556930134,True
2022,Honda,Accord Hybrid Sport,New,32165.0,2.4,246,Crystal Black Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA045718,2.0,4.9,5.0,5.0,4.9,4.9,5.0,IL,Dealer,Accord,1,True,Midwest,44.0,41.0,42.5,2.0,4.0,,True
2015,Honda,CR-V Touring,Used,13000.0,4.2,6,Mountain Air Metallic,Beige,All-wheel Drive,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,5J6RM4H92FL080277,187305.0,4.4,4.4,4.3,4.3,4.6,4.5,IN,Dealer,CR-V,8,False,Midwest,26.0,33.0,29.5,2.4,4.0,0.0694055150690051,True
2020,Honda,Odyssey EX-L,Honda Certified,38745.0,4.6,89,Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H70LB032374,27983.0,4.8,4.8,4.7,4.6,4.7,4.7,WI,Dealer,Odyssey,3,False,Midwest,19.0,28.0,23.5,3.5,6.0,1.3845906443197655,True
2012,Honda,Fit Base,Used,10450.0,4.6,79,Alabaster Silver Metallic,Black,Front-wheel Drive,Gasoline,5-SPEED A/T,4 Cylinder Engine,JHMGE8H33CC033802,123389.0,4.3,4.6,4.2,4.8,4.5,4.8,TN,Dealer,Fit,11,False,South,28.0,35.0,31.5,,4.0,0.084691504104904,True
2023,Honda,CR-V EX,New,34860.0,3.1,133,Urban Gray Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H47PE013828,6.0,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2023,Honda,CR-V EX-L,New,36505.0,3.1,133,Canyon,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H74PH400215,7.0,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2023,Honda,CR-V EX,New,34405.0,3.1,133,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H44PE013334,6.0,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2023,Honda,CR-V EX,New,34860.0,5.0,2634,Red,–,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H4XPE013712,8.0,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2022,Honda,Civic Sport,Honda Certified,24995.0,4.7,709,Red,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F51NH583158,3306.0,4.6,4.9,4.4,4.6,4.6,4.7,IN,Dealer,Civic,1,False,Midwest,30.0,37.0,33.5,2.0,4.0,7.5604960677555955,True
2023,Honda,CR-V EX-L,New,37055.0,3.8,327,Lunar Silver,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H72PE013908,4.0,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2016,Honda,Civic Touring,Used,22998.0,4.6,2,Gray,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFC1F98GE035934,89547.0,4.6,4.6,4.6,4.6,4.8,4.6,FL,Dealer,Civic,7,False,South,31.0,42.0,36.5,1.5,4.0,0.25682602432242285,True
2020,Honda,Odyssey EX-L,Used,40500.0,4.7,40,Platinum White Pearl,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H76LB074600,28122.0,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer,Odyssey,3,False,South,19.0,28.0,23.5,3.5,6.0,1.4401536163857478,True
2021,Honda,Passport Touring,Used,35087.0,4.3,513,Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H98MB015887,18126.0,4.9,4.7,4.8,4.6,4.8,4.8,OH,Dealer,Passport,2,False,Midwest,19.0,24.0,21.5,3.5,6.0,1.9357276839898487,True
2019,Honda,Odyssey EX-L w/Navigation/RES,Used,33999.0,4.7,213,Blue,–,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H72KB082658,45771.0,4.8,4.6,4.5,4.3,4.7,4.5,GA,Dealer,Odyssey,4,False,South,19.0,28.0,23.5,3.5,6.0,0.7428065805859605,True
2022,Honda,Accord Hybrid Sport,Honda Certified,34775.0,4.5,1205,Sonic Gray Pearl,–,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F22NA033660,4589.0,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer,Accord,1,True,South,44.0,41.0,42.5,2.0,4.0,7.577903682719547,True
2023,Honda,Passport Elite,New,48250.0,4.9,574,Radiant Red,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H02PB002817,,,,,,,,MI,Dealer,Passport,0,False,Midwest,,,,3.5,6.0,,False
2018,Honda,Odyssey Touring,Used,27000.0,4.5,201,White Diamond Pearl,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H85JB027080,81247.0,4.8,4.7,4.6,4.3,4.7,4.6,GA,Dealer,Odyssey,5,False,South,19.0,28.0,23.5,3.5,6.0,0.3323199625832338,True
2016,Honda,Pilot EX-L,Used,24378.0,3.6,35,Silver,–,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55GB032751,66692.0,4.7,4.6,4.5,4.4,4.6,4.6,WV,Dealer,Pilot,7,False,South,18.0,26.0,22.0,3.5,6.0,0.3655310981826906,True
2011,Honda,CR-V EX-L,Used,15000.0,4.2,37,Tango Red Pearl,Ivory,All-wheel Drive,Gasoline,5-Speed Automatic,2.4L I4 DOHC 16V i-VTEC,5J6RE4H72BL034597,94112.0,4.5,4.4,4.4,4.6,4.5,4.7,SC,Dealer,CR-V,12,False,South,21.0,27.0,24.0,2.4,4.0,0.15938456307378443,True
2021,Honda,Civic Type R Touring,Honda Certified,43899.0,3.7,149,Blue,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G79MU201729,22689.0,5.0,4.8,5.0,4.8,4.8,5.0,OH,Dealer,Civic,2,False,Midwest,22.0,28.0,25.0,2.0,4.0,1.934814227158535,True
2016,Honda,Civic LX,Used,17995.0,4.6,340,Gray,Black,Front-wheel Drive,Gasoline,continuously variable (cvt),4 Cylinder Engine,19XFC2F59GE045942,83899.0,4.6,4.6,4.6,4.6,4.8,4.6,VA,Dealer,Civic,7,False,South,31.0,41.0,36.0,,4.0,0.21448408205103756,True
2019,Honda,Pilot Elite,Used,33990.0,5.0,26,Steel Sapphire Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H0XKB000181,34080.0,4.8,4.7,4.7,4.6,4.7,4.8,PA,Dealer,Pilot,4,False,Northeast,19.0,26.0,22.5,3.5,6.0,0.9973591549295775,True
2023,Honda,CR-V EX,New,36358.0,3.6,628,Urban Gray Pearl,–,All-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,7FARS4H41PE013484,11.0,5.0,5.0,5.0,4.0,4.0,5.0,NC,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2020,Honda,Ridgeline RTL,Used,26800.0,5.0,3996,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK2F54LB000530,62327.0,4.8,4.7,4.6,4.5,4.7,4.7,FL,Dealer,Ridgeline,3,False,South,19.0,26.0,22.5,3.5,6.0,0.42999021290933304,True
2019,Honda,Odyssey Elite,Used,36671.0,5.0,1944,Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H96KB000156,36452.0,4.8,4.6,4.5,4.3,4.7,4.5,FL,Dealer,Odyssey,4,False,South,19.0,28.0,23.5,3.5,6.0,1.0060079008010534,True
2013,Honda,Pilot EX-L,Used,16697.0,4.5,20,Crystal Black Pearl,Gray,Four-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H52DB007693,120622.0,4.6,4.5,4.4,4.6,4.4,4.7,NC,Dealer,Pilot,10,False,South,17.0,24.0,20.5,3.5,6.0,0.13842416806221086,True
2019,Honda,Insight EX,Used,18753.0,5.0,3454,Lunar Silver Metallic,Black,Front-wheel Drive,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F53KE009370,90354.0,4.6,4.8,4.5,4.7,4.8,4.8,FL,Dealer,Insight,4,True,South,55.0,49.0,52.0,1.5,4.0,0.20755030214489675,True
2019,Honda,Ridgeline Sport,Used,25957.0,4.9,168,Silver Metallic,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK2F19KB001250,57586.0,4.9,4.8,4.8,4.6,4.7,4.9,NY,Dealer,Ridgeline,4,False,Northeast,19.0,26.0,22.5,3.5,6.0,0.4507519188691696,True
2019,Honda,Passport Sport,Used,28000.0,4.5,288,Gray,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H25KB021517,20846.0,4.8,4.7,4.7,4.6,4.7,4.8,NY,Dealer,Passport,4,False,Northeast,19.0,24.0,21.5,3.5,6.0,1.3431833445265278,True
2023,Honda,Odyssey Touring,New,49241.0,4.4,1,Sonic Gray Pearl,Black,Front-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H89PB036437,0.0,5.0,5.0,4.0,4.0,4.0,5.0,NC,Dealer,Odyssey,0,False,South,,,,3.5,6.0,,True
2019,Honda,Passport EX-L,Used,29999.0,4.9,1696,Lunar Silver Metallic,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H53KB007880,30499.0,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer,Passport,4,False,South,20.0,25.0,22.5,3.5,6.0,0.9836060198695039,True
2019,Honda,Passport Touring,Used,33495.0,4.8,1018,Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF7H93KB008904,18550.0,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer,Passport,4,False,South,20.0,25.0,22.5,,6.0,1.8056603773584905,True
2011,Honda,Accord EX-L,Used,10850.0,5.0,98,Red,–,Front-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCS2B88BA001370,148323.0,4.4,4.5,4.4,4.6,4.5,4.8,NC,Dealer,Accord,12,False,South,19.0,29.0,24.0,3.5,6.0,0.0731511633394686,True
2020,Honda,Passport EX-L,Used,35690.0,5.0,1822,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50LB013868,25040.0,4.9,4.8,4.8,4.6,4.8,4.8,NY,Dealer,Passport,3,False,Northeast,19.0,24.0,21.5,3.5,6.0,1.4253194888178913,True
2020,Honda,Pilot EX-L,Used,36481.0,4.2,1147,White,–,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H5XLB017513,32886.0,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer,Pilot,3,False,South,18.0,26.0,22.0,3.5,6.0,1.109317034604391,True
2019,Honda,Civic Si Base,Used,24806.0,4.8,2,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,Manual,4 Cylinder Engine,2HGFC3A54KH751938,45955.0,4.7,4.8,4.7,4.8,4.8,4.9,NC,Dealer,Civic,4,False,South,28.0,38.0,33.0,,4.0,0.5397889239473398,True
2004,Honda,Element EX,Used,7995.0,4.6,1,Silver,Gray,Front-wheel Drive,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH18504L000595,111783.0,4.3,4.7,4.4,4.8,4.4,4.9,VA,Dealer,Element,19,False,South,22.0,26.0,24.0,2.4,4.0,0.07152250342180833,True
2022,Honda,Civic Si Base,Used,30888.0,3.4,623,Orange,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E50NH471818,15102.0,4.2,4.0,4.5,4.2,4.5,5.0,VA,Dealer,Civic,1,False,South,27.0,37.0,32.0,1.5,4.0,2.0452920143027415,True
2020,Honda,Pilot Touring 8-Passenger,Used,34420.0,4.1,1166,Modern Steel Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H95LB039633,35179.0,4.6,4.5,4.2,4.1,4.5,4.1,MD,Dealer,Pilot,3,False,Northeast,19.0,26.0,22.5,3.5,6.0,0.978424628329401,True
2013,Honda,CR-V EX,Used,13995.0,5.0,65,Gray,Gray,All-wheel Drive,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RM4H50DL045845,102000.0,4.5,4.5,4.5,4.5,4.5,4.6,NY,Dealer,CR-V,10,False,Northeast,22.0,30.0,26.0,2.4,4.0,0.13720588235294118,True
2013,Honda,Fit Sport,Used,15590.0,4.0,9534,Red,Black,Front-wheel Drive,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE8H55DC062057,51690.0,4.3,4.5,4.3,4.8,4.5,4.8,,,Fit,10,False,,27.0,33.0,30.0,1.5,4.0,0.3016057264461211,True
2018,Honda,Clarity Plug-In Hybrid Touring,Used,21877.0,3.5,67,Silver,–,Front-wheel Drive,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,JHMZC5F39JC006732,63290.0,4.8,4.7,4.6,4.6,4.4,4.7,VA,Dealer,Other,5,True,South,,,,1.5,4.0,0.34566282193079473,True
2013,Honda,Accord Sport,Used,14550.0,4.5,389,Champagne Frost Pearl,Black,Front-wheel Drive,Gasoline,CVT TRANSMISSION,4 Cylinder Engine,1HGCR2F50DA071976,84438.0,4.4,4.4,4.5,4.5,4.6,4.6,PA,Dealer,Accord,10,False,Northeast,26.0,35.0,30.5,,4.0,0.172315781993889,True
2023,Honda,Ridgeline RTL,New,43075.0,4.7,4911,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F53PB016875,15.0,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
2017,Honda,Accord Sport,Used,22998.0,4.8,572,Black,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F57HA022893,68030.0,4.8,4.8,4.8,4.8,4.8,4.9,NJ,Dealer,Accord,6,False,Northeast,26.0,34.0,30.0,2.4,4.0,0.3380567396736734,True
2018,Honda,Accord Touring,Used,24000.0,4.3,103,Modern Steel Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F90JA000538,64386.0,4.8,4.8,4.7,4.7,4.8,4.8,VT,Dealer,Accord,5,False,Northeast,29.0,35.0,32.0,1.5,4.0,0.37275184046221227,True
2021,Honda,HR-V LX,Used,19550.0,5.0,822,Gray,Black,All-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H36MM733003,84539.0,4.7,4.6,4.6,4.7,4.7,4.8,CT,Dealer,HR-V,2,False,Northeast,27.0,31.0,29.0,1.8,4.0,0.2312542140313938,True
2017,Honda,Fit LX,Used,15000.0,5.0,565,Red,Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC,3HGGK5G5XHM702831,68498.0,4.5,4.5,4.5,4.6,4.6,4.8,CT,Dealer,Fit,6,False,Northeast,29.0,36.0,32.5,1.5,4.0,0.21898449589769045,True
2021,Honda,HR-V EX,Honda Certified,27000.0,4.9,1924,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H59MM727813,22307.0,4.7,4.6,4.6,4.7,4.7,4.8,CT,Dealer,HR-V,2,False,Northeast,26.0,31.0,28.5,1.8,4.0,1.2103823911776572,True
2017,Honda,Accord Hybrid Base,Used,18951.0,4.9,435,–,–,Front-wheel Drive,Hybrid,electronic continuously variable,4 Cylinder Engine,JHMCR6F38HC000442,83511.0,4.8,4.8,4.7,4.6,4.9,4.8,MA,Dealer,Accord,6,True,Northeast,49.0,47.0,48.0,,4.0,0.226928189100837,True
2018,Honda,Civic LX,Used,19495.0,4.8,17,Gray,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F54JH581002,66227.0,4.7,4.7,4.8,4.8,4.9,4.8,MA,Dealer,Civic,5,False,Northeast,31.0,40.0,35.5,2.0,4.0,0.29436634605221434,True
2015,Honda,Civic LX,Used,17900.0,4.5,41,Blue,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,19XFB2F55FE221015,46416.0,4.6,4.6,4.6,4.7,4.6,4.8,NH,Dealer,Civic,8,False,Northeast,30.0,39.0,34.5,1.8,4.0,0.38564288176490863,True
2021,Honda,Pilot EX,Used,32190.0,5.0,4591,Silver,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H39MB033962,9753.0,4.9,4.8,4.8,4.7,4.7,4.8,MA,Dealer,Pilot,2,False,Northeast,19.0,26.0,22.5,3.5,6.0,3.3005229160258382,True
2019,Honda,Accord Hybrid EX-L,Used,24745.0,5.0,1464,Silver,–,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F50KA001232,72847.0,4.5,4.5,3.9,3.9,4.6,4.4,ME,Dealer,Accord,4,True,Northeast,48.0,48.0,48.0,2.0,4.0,0.339684544318915,True
2023,Honda,Civic Touring,New,31145.0,5.0,619,Meteorite Gray Metallic,Black,Front-wheel Drive,Gasoline,Variable,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,2HGFE1F9XPH304869,0.0,,,,,,,CA,Dealer,Civic,0,False,West,31.0,38.0,34.5,1.5,4.0,,False
2023,Honda,Ridgeline RTL,Honda Certified,38718.0,4.4,1014,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F57PB002235,790.0,5.0,4.8,4.8,4.2,5.0,5.0,CA,Dealer,Ridgeline,0,False,West,,,,3.5,6.0,49.01012658227848,True
2023,Honda,CR-V Hybrid Sport Touring,New,40395.0,4.9,79,Canyon River Blue Metallic,Black,All-wheel Drive,Hybrid,Variable,4 Cylinder Engine,2HKRS6H92PH804594,0.0,5.0,3.0,4.0,4.0,5.0,5.0,CA,Dealer,CR-V,0,True,West,40.0,34.0,37.0,,4.0,,True
2010,Honda,CR-V LX,Used,15590.0,4.0,9531,Silver,Beige,Front-wheel Drive,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RE3H37AL018336,62416.0,4.5,4.6,4.4,4.7,4.5,4.8,,,CR-V,13,False,,21.0,28.0,24.5,2.4,4.0,0.2497756985388362,True
2018,Honda,Odyssey Touring,Used,31524.0,4.0,1230,Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H89JB006278,41279.0,4.8,4.7,4.6,4.3,4.7,4.6,CA,Dealer,Odyssey,5,False,West,19.0,28.0,23.5,3.5,6.0,0.7636812907289421,True
2020,Honda,Insight Touring,Honda Certified,27465.0,5.0,1291,Crystal Black Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F90LE007483,51760.0,4.5,4.8,4.5,4.8,4.9,5.0,CA,Dealer,Insight,3,True,West,51.0,45.0,48.0,1.5,4.0,0.5306221020092736,True
2023,Honda,Ridgeline Black Edition,New,49791.0,4.6,1959,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F89PB006233,8.0,5.0,4.8,4.8,4.2,5.0,5.0,CA,Dealer,Ridgeline,0,False,West,,,,3.5,6.0,,True
2020,Honda,CR-V EX-L,Used,32998.0,4.8,2,White,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H8XLH693937,25575.0,4.9,4.8,4.8,4.8,4.9,4.9,CA,Dealer,CR-V,3,False,West,27.0,32.0,29.5,1.5,4.0,1.2902443792766374,True
2023,Honda,Civic EX-L,New,29240.0,4.8,2,Smokey Mauve Pearl,–,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H75PE001218,150.0,,,,,,,CA,Dealer,Civic,0,False,West,,,,1.5,4.0,,False
2023,Honda,HR-V LX,New,26940.0,4.6,333,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H39PM728523,5.0,4.0,5.0,4.0,5.0,5.0,5.0,NV,Dealer,HR-V,0,False,West,,,,2.0,4.0,,True
2023,Honda,Odyssey Elite,New,51420.0,5.0,737,Platinum White Pearl,Beige,Front-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H97PB035490,0.0,5.0,5.0,4.0,4.0,4.0,5.0,AZ,Dealer,Odyssey,0,False,West,,,,3.5,6.0,,True
2017,Honda,CR-V EX-L,Used,21516.0,4.9,1273,Black,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW1H89HE038687,75538.0,4.8,4.8,4.7,4.7,4.8,4.8,ID,Dealer,CR-V,6,False,West,28.0,34.0,31.0,1.5,4.0,0.2848367708967672,True
2019,Honda,Civic Si Base,Used,26983.0,5.0,990,Lunar Silver Metallic,Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E53KH702485,21183.0,4.7,4.8,4.7,4.8,4.8,4.9,OR,Dealer,Civic,4,False,West,28.0,38.0,33.0,1.5,4.0,1.2738044658452532,True
2017,Honda,Pilot LX,Used,22950.0,4.7,41,Gray,Beige,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H19HB026398,102137.0,4.8,4.7,4.7,4.6,4.7,4.7,CO,Dealer,Pilot,6,False,West,18.0,26.0,22.0,3.5,6.0,0.22469819947717282,True
2021,Honda,Accord Sport 2.0T,Used,31998.0,4.8,15,Black,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F37MA015687,21979.0,4.9,4.8,4.8,4.8,4.9,4.8,CO,Dealer,Accord,2,False,West,22.0,32.0,27.0,2.0,4.0,1.4558442149324355,True
2019,Honda,Civic EX,Used,24991.0,4.9,0,Silver,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFC1F3XKE006262,43785.0,4.8,4.8,4.9,4.8,4.9,4.9,MT,Dealer,Civic,4,False,West,32.0,42.0,37.0,1.5,4.0,0.5707662441475391,True
2019,Honda,Civic LX,Used,19300.0,4.9,276,White,–,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F68KE205102,22000.0,4.8,4.8,4.9,4.8,4.9,4.9,WA,Dealer,Civic,4,False,West,30.0,38.0,34.0,2.0,4.0,0.8772727272727273,True
2022,Honda,Pilot EX-L,New,44000.0,4.7,1056,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54NB095594,6.0,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2020,Honda,Civic EX,Used,25995.0,4.9,25,Rallye Red,–,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFC1F35LH682450,24905.0,4.8,4.8,4.9,4.8,4.9,4.9,WA,Dealer,Civic,3,False,West,32.0,42.0,37.0,1.5,4.0,1.0437663119855451,True
2005,Honda,Odyssey EX-L,Used,6990.0,4.6,2,Silver,Gray,Front-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL387X5B043772,160488.0,4.8,4.6,4.6,4.5,4.5,4.6,WA,Dealer,Odyssey,18,False,West,20.0,28.0,24.0,3.5,6.0,0.04355465829220876,True
2022,Honda,Accord Sport 2.0T,New,35150.0,3.9,187,Sonic Gray Pearl,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F32NA021012,5.0,5.0,5.0,5.0,5.0,5.0,5.0,KS,Dealer,Accord,1,False,Midwest,22.0,32.0,27.0,2.0,4.0,,True
2022,Honda,Pilot Special Edition,New,43034.0,5.0,942,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H24NB105191,5.0,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer,Pilot,1,False,South,19.0,26.0,22.5,3.5,6.0,,True
